2,FitnessArticleFormula,Greedy,17,55,600,17128,7106,11872,14044321,1114,5789,14114099,0,0,0,0,2898,52623,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,56,600,16472,6215,11393,12407132,1808,5990,12465834,0,0,0,0,2594,54225,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,57,600,13342,4723,11295,9591984,2160,5963,9653099,0,0,0,0,2365,56131,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,58,600,9679,3846,11339,7851916,1855,4926,7902309,0,0,0,0,2570,57540,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,59,600,7429,3234,11467,6608634,1330,5749,6670787,0,0,0,0,2846,58882,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,60,600,7154,3247,11579,6686649,1135,4444,6751141,0,0,0,0,2934,59977,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,61,600,6174,2991,12048,6010278,1220,3978,6046847,0,0,0,0,2970,61230,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,62,600,2150,586,11846,1227965,415,1622,1246904,0,0,0,0,3031,62336,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,63,600,1018,210,11196,446121,314,717,452846,0,0,0,0,3001,63332,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,64,600,445,93,11761,212894,344,826,216059,0,0,0,0,2972,64320,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,65,600,801,167,11633,404672,965,1365,407081,0,0,0,0,2995,65700,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,66,600,656,250,11830,556429,1457,1627,561153,0,0,0,0,2958,66812,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,67,600,577,79,11535,194254,749,1499,197550,0,0,0,0,3102,67112,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,68,600,194,77,11812,140532,231,614,139675,0,0,0,0,3053,66400,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,69,600,455,250,11432,78006,285,632,78219,0,0,0,0,2960,65939,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,70,600,70,16,11613,29366,73,285,30076,0,0,0,0,2860,65967,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,71,600,74,16,11864,29029,121,370,29450,0,0,0,0,2802,65736,600,FALSE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,41,11,150,135,11873,1446,88,0,1358,0,0,0,0,8,58,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,42,186,1206,725,12086,205940,685,37,203949,0,0,0,0,77,655,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,43,600,18789,6536,2137,26374366,7636,1896,26534845,0,0,0,0,1153,11493,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,44,600,69649,32707,5648,273164162,10727,8608,273442259,0,0,0,0,3250,38180,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,45,600,70196,27682,9335,286298621,4997,3796,282242575,0,0,0,0,2821,39289,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,46,600,62190,22830,10982,253848899,4228,2531,249120800,0,0,0,0,2783,40321,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,47,600,41095,14101,10821,194353244,5312,3807,190433741,0,0,0,0,2935,41717,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,48,600,38373,13069,10523,175398989,3765,5259,171962939,0,0,0,0,3078,43528,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,49,600,36533,13002,10820,179327524,2354,3945,175411315,0,0,0,0,3088,44504,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,50,600,31131,12974,11641,150604491,1699,3989,147889814,0,0,0,0,3052,45549,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,51,600,28980,11779,11507,137719039,1423,4089,135157639,0,0,0,0,3088,46687,600,TRUE,TRUE,FALSE
