runId,found,totalTimeMs,fitness,heuristic,nbWires,nbComparators,SUBSUMPTION,FITNESS_RANDOM,VARIANCE_RANDOM
13,1,52865,FitnessBad0,Greedy,15,56,true,false,false
13,1,57850,FitnessBad0,Greedy,16,60,true,false,false
14,1,9,FitnessBad0,Greedy,8,19,true,false,false
14,1,194,FitnessBad0,Greedy,9,25,true,false,false
14,0,1252,FitnessBad0,Greedy,10,29,true,false,false
14,1,4487,FitnessBad0,Greedy,11,35,true,false,false
14,1,5909,FitnessBad0,Greedy,12,39,true,false,false
14,1,17135,FitnessBad0,Greedy,13,45,true,false,false
14,1,26177,FitnessBad0,Greedy,14,51,true,false,false
14,1,52792,FitnessBad0,Greedy,15,56,true,false,false
14,1,58896,FitnessBad0,Greedy,16,60,true,false,false
15,1,4,FitnessBad0,Greedy,8,19,true,false,false
15,1,180,FitnessBad0,Greedy,9,25,true,false,false
15,0,1260,FitnessBad0,Greedy,10,29,true,false,false
15,1,4292,FitnessBad0,Greedy,11,35,true,false,false
15,1,5897,FitnessBad0,Greedy,12,39,true,false,false
15,1,17179,FitnessBad0,Greedy,13,45,true,false,false
15,1,26266,FitnessBad0,Greedy,14,51,true,false,false
15,1,52571,FitnessBad0,Greedy,15,56,true,false,false
15,1,58130,FitnessBad0,Greedy,16,60,true,false,false
16,1,8,FitnessBad0,Greedy,8,19,true,false,false
16,1,197,FitnessBad0,Greedy,9,25,true,false,false
16,0,1201,FitnessBad0,Greedy,10,29,true,false,false
16,1,4266,FitnessBad0,Greedy,11,35,true,false,false
16,1,5879,FitnessBad0,Greedy,12,39,true,false,false
16,1,17312,FitnessBad0,Greedy,13,45,true,false,false
16,1,26003,FitnessBad0,Greedy,14,51,true,false,false
16,1,52318,FitnessBad0,Greedy,15,56,true,false,false
16,1,58343,FitnessBad0,Greedy,16,60,true,false,false
17,1,10,FitnessBad0,Greedy,8,19,true,false,false
17,1,188,FitnessBad0,Greedy,9,25,true,false,false
17,0,1231,FitnessBad0,Greedy,10,29,true,false,false
17,1,4323,FitnessBad0,Greedy,11,35,true,false,false
17,1,6017,FitnessBad0,Greedy,12,39,true,false,false
17,1,17385,FitnessBad0,Greedy,13,45,true,false,false
17,1,26127,FitnessBad0,Greedy,14,51,true,false,false
17,1,52402,FitnessBad0,Greedy,15,56,true,false,false
17,1,57744,FitnessBad0,Greedy,16,60,true,false,false
18,1,7,FitnessBad0,Greedy,8,19,true,false,false
18,1,171,FitnessBad0,Greedy,9,25,true,false,false
18,0,1260,FitnessBad0,Greedy,10,29,true,false,false
18,1,4222,FitnessBad0,Greedy,11,35,true,false,false
18,1,5909,FitnessBad0,Greedy,12,39,true,false,false
18,1,17136,FitnessBad0,Greedy,13,45,true,false,false
18,1,25815,FitnessBad0,Greedy,14,51,true,false,false
18,1,52060,FitnessBad0,Greedy,15,56,true,false,false
18,1,57945,FitnessBad0,Greedy,16,60,true,false,false
19,1,10,FitnessBad0,Greedy,8,19,true,false,false
19,1,196,FitnessBad0,Greedy,9,25,true,false,false
19,0,1213,FitnessBad0,Greedy,10,29,true,false,false
19,1,4250,FitnessBad0,Greedy,11,35,true,false,false
19,1,5887,FitnessBad0,Greedy,12,39,true,false,false
19,1,17010,FitnessBad0,Greedy,13,45,true,false,false
19,1,25862,FitnessBad0,Greedy,14,51,true,false,false
19,1,52350,FitnessBad0,Greedy,15,56,true,false,false
19,1,58364,FitnessBad0,Greedy,16,60,true,false,false
20,1,10,FitnessBad0,Greedy,8,19,true,false,false
20,1,200,FitnessBad0,Greedy,9,25,true,false,false
20,0,1215,FitnessBad0,Greedy,10,29,true,false,false
20,1,4268,FitnessBad0,Greedy,11,35,true,false,false
20,1,5939,FitnessBad0,Greedy,12,39,true,false,false
20,1,16998,FitnessBad0,Greedy,13,45,true,false,false
20,1,26223,FitnessBad0,Greedy,14,51,true,false,false
20,1,52098,FitnessBad0,Greedy,15,56,true,false,false
20,1,58254,FitnessBad0,Greedy,16,60,true,false,false
21,1,10,FitnessBad0,Greedy,8,19,true,false,false
21,1,197,FitnessBad0,Greedy,9,25,true,false,false
21,0,1232,FitnessBad0,Greedy,10,29,true,false,false
21,1,4274,FitnessBad0,Greedy,11,35,true,false,false
21,1,6025,FitnessBad0,Greedy,12,39,true,false,false
21,1,17527,FitnessBad0,Greedy,13,45,true,false,false
21,1,26277,FitnessBad0,Greedy,14,51,true,false,false
21,1,52493,FitnessBad0,Greedy,15,56,true,false,false
21,1,58280,FitnessBad0,Greedy,16,60,true,false,false
22,1,7,FitnessBad0,Greedy,8,19,true,false,false
22,1,195,FitnessBad0,Greedy,9,25,true,false,false
22,0,1207,FitnessBad0,Greedy,10,29,true,false,false
22,1,4339,FitnessBad0,Greedy,11,35,true,false,false
22,1,5869,FitnessBad0,Greedy,12,39,true,false,false
22,1,17537,FitnessBad0,Greedy,13,45,true,false,false
22,1,25837,FitnessBad0,Greedy,14,51,true,false,false
22,1,52608,FitnessBad0,Greedy,15,56,true,false,false
22,1,58477,FitnessBad0,Greedy,16,60,true,false,false
23,1,10,FitnessBad0,Greedy,8,19,true,false,false
23,1,195,FitnessBad0,Greedy,9,25,true,false,false
23,0,1213,FitnessBad0,Greedy,10,29,true,false,false
23,1,4319,FitnessBad0,Greedy,11,35,true,false,false
23,1,5889,FitnessBad0,Greedy,12,39,true,false,false
23,1,17399,FitnessBad0,Greedy,13,45,true,false,false
23,1,26441,FitnessBad0,Greedy,14,51,true,false,false
23,1,52138,FitnessBad0,Greedy,15,56,true,false,false
23,1,58553,FitnessBad0,Greedy,16,60,true,false,false
24,1,7,FitnessBad0,Greedy,8,19,true,false,false
24,1,176,FitnessBad0,Greedy,9,25,true,false,false
24,0,1236,FitnessBad0,Greedy,10,29,true,false,false
24,1,4285,FitnessBad0,Greedy,11,35,true,false,false
24,1,5927,FitnessBad0,Greedy,12,39,true,false,false
24,1,17227,FitnessBad0,Greedy,13,45,true,false,false
24,1,26121,FitnessBad0,Greedy,14,51,true,false,false
24,1,52214,FitnessBad0,Greedy,15,56,true,false,false
24,1,58021,FitnessBad0,Greedy,16,60,true,false,false
25,1,8,FitnessBad0,Greedy,8,19,true,false,false
25,1,192,FitnessBad0,Greedy,9,25,true,false,false
25,0,1204,FitnessBad0,Greedy,10,29,true,false,false
25,1,4440,FitnessBad0,Greedy,11,35,true,false,false
25,1,5966,FitnessBad0,Greedy,12,39,true,false,false
25,1,17330,FitnessBad0,Greedy,13,45,true,false,false
25,1,26278,FitnessBad0,Greedy,14,51,true,false,false
25,1,52115,FitnessBad0,Greedy,15,56,true,false,false
25,1,58643,FitnessBad0,Greedy,16,60,true,false,false
26,1,5,FitnessBad0,Greedy,8,19,true,false,false
26,1,193,FitnessBad0,Greedy,9,25,true,false,false
26,0,1222,FitnessBad0,Greedy,10,29,true,false,false
26,1,4264,FitnessBad0,Greedy,11,35,true,false,false
26,1,5945,FitnessBad0,Greedy,12,39,true,false,false
26,1,17217,FitnessBad0,Greedy,13,45,true,false,false
26,1,25669,FitnessBad0,Greedy,14,51,true,false,false
26,1,52288,FitnessBad0,Greedy,15,56,true,false,false
26,1,58125,FitnessBad0,Greedy,16,60,true,false,false
27,1,9,FitnessBad0,Greedy,8,19,true,false,false
27,1,186,FitnessBad0,Greedy,9,25,true,false,false
27,0,1200,FitnessBad0,Greedy,10,29,true,false,false
27,1,4378,FitnessBad0,Greedy,11,35,true,false,false
27,1,5929,FitnessBad0,Greedy,12,39,true,false,false
27,1,17139,FitnessBad0,Greedy,13,45,true,false,false
27,1,26206,FitnessBad0,Greedy,14,51,true,false,false
27,1,52217,FitnessBad0,Greedy,15,56,true,false,false
27,1,57721,FitnessBad0,Greedy,16,60,true,false,false
28,1,8,FitnessBad0,Greedy,8,19,true,false,false
28,1,190,FitnessBad0,Greedy,9,25,true,false,false
28,0,1259,FitnessBad0,Greedy,10,29,true,false,false
28,1,4471,FitnessBad0,Greedy,11,35,true,false,false
28,1,5861,FitnessBad0,Greedy,12,39,true,false,false
28,1,16992,FitnessBad0,Greedy,13,45,true,false,false
28,1,26010,FitnessBad0,Greedy,14,51,true,false,false
28,1,52130,FitnessBad0,Greedy,15,56,true,false,false
28,1,57993,FitnessBad0,Greedy,16,60,true,false,false
29,1,6,FitnessBad0,Greedy,8,19,true,false,false
29,1,186,FitnessBad0,Greedy,9,25,true,false,false
29,0,1247,FitnessBad0,Greedy,10,29,true,false,false
29,1,4540,FitnessBad0,Greedy,11,35,true,false,false
29,1,6007,FitnessBad0,Greedy,12,39,true,false,false
29,1,17058,FitnessBad0,Greedy,13,45,true,false,false
29,1,26143,FitnessBad0,Greedy,14,51,true,false,false
29,1,52438,FitnessBad0,Greedy,15,56,true,false,false
29,1,58044,FitnessBad0,Greedy,16,60,true,false,false
30,1,8,FitnessBad0,Greedy,8,19,true,false,false
30,1,185,FitnessBad0,Greedy,9,25,true,false,false
30,0,1264,FitnessBad0,Greedy,10,29,true,false,false
30,1,4500,FitnessBad0,Greedy,11,35,true,false,false
30,1,5856,FitnessBad0,Greedy,12,39,true,false,false
30,1,17250,FitnessBad0,Greedy,13,45,true,false,false
30,1,26016,FitnessBad0,Greedy,14,51,true,false,false
30,1,52588,FitnessBad0,Greedy,15,56,true,false,false
30,1,57993,FitnessBad0,Greedy,16,60,true,false,false
1,1,9,FitnessBad0,Greedy,8,19,true,false,false
1,1,171,FitnessBad0,Greedy,9,25,true,false,false
1,0,979,FitnessBad0,Greedy,10,29,true,false,false
1,1,3522,FitnessBad0,Greedy,11,35,true,false,false
1,1,4483,FitnessBad0,Greedy,12,39,true,false,false
1,1,13142,FitnessBad0,Greedy,13,45,true,false,false
1,1,20121,FitnessBad0,Greedy,14,51,true,false,false
1,1,40088,FitnessBad0,Greedy,15,56,true,false,false
1,1,44879,FitnessBad0,Greedy,16,60,true,false,false
2,1,8,FitnessBad0,Greedy,8,19,true,false,false
2,1,139,FitnessBad0,Greedy,9,25,true,false,false
2,0,988,FitnessBad0,Greedy,10,29,true,false,false
2,1,3207,FitnessBad0,Greedy,11,35,true,false,false
2,1,4443,FitnessBad0,Greedy,12,39,true,false,false
2,1,13221,FitnessBad0,Greedy,13,45,true,false,false
2,1,19888,FitnessBad0,Greedy,14,51,true,false,false
2,1,40092,FitnessBad0,Greedy,15,56,true,false,false
2,1,44748,FitnessBad0,Greedy,16,60,true,false,false
3,1,0,FitnessBad0,Greedy,8,19,true,false,false
3,1,165,FitnessBad0,Greedy,9,25,true,false,false
3,0,991,FitnessBad0,Greedy,10,29,true,false,false
3,1,3207,FitnessBad0,Greedy,11,35,true,false,false
3,1,4273,FitnessBad0,Greedy,12,39,true,false,false
3,1,13397,FitnessBad0,Greedy,13,45,true,false,false
3,1,19584,FitnessBad0,Greedy,14,51,true,false,false
3,1,40347,FitnessBad0,Greedy,15,56,true,false,false
3,1,44646,FitnessBad0,Greedy,16,60,true,false,false
4,1,7,FitnessBad0,Greedy,8,19,true,false,false
4,1,139,FitnessBad0,Greedy,9,25,true,false,false
4,0,898,FitnessBad0,Greedy,10,29,true,false,false
4,1,3336,FitnessBad0,Greedy,11,35,true,false,false
4,1,4274,FitnessBad0,Greedy,12,39,true,false,false
4,1,13353,FitnessBad0,Greedy,13,45,true,false,false
4,1,19533,FitnessBad0,Greedy,14,51,true,false,false
4,1,40255,FitnessBad0,Greedy,15,56,true,false,false
4,1,44774,FitnessBad0,Greedy,16,60,true,false,false
5,1,8,FitnessBad0,Greedy,8,19,true,false,false
5,1,169,FitnessBad0,Greedy,9,25,true,false,false
5,0,969,FitnessBad0,Greedy,10,29,true,false,false
5,1,3225,FitnessBad0,Greedy,11,35,true,false,false
5,1,4327,FitnessBad0,Greedy,12,39,true,false,false
5,1,13273,FitnessBad0,Greedy,13,45,true,false,false
5,1,19666,FitnessBad0,Greedy,14,51,true,false,false
5,1,40123,FitnessBad0,Greedy,15,56,true,false,false
5,1,44775,FitnessBad0,Greedy,16,60,true,false,false
6,1,16,FitnessBad0,Greedy,8,19,true,false,false
6,1,167,FitnessBad0,Greedy,9,25,true,false,false
6,0,955,FitnessBad0,Greedy,10,29,true,false,false
6,1,3245,FitnessBad0,Greedy,11,35,true,false,false
6,1,4336,FitnessBad0,Greedy,12,39,true,false,false
6,1,13003,FitnessBad0,Greedy,13,45,true,false,false
6,1,19431,FitnessBad0,Greedy,14,51,true,false,false
6,1,40159,FitnessBad0,Greedy,15,56,true,false,false
6,1,44947,FitnessBad0,Greedy,16,60,true,false,false
7,1,5,FitnessBad0,Greedy,8,19,true,false,false
7,1,176,FitnessBad0,Greedy,9,25,true,false,false
7,0,1027,FitnessBad0,Greedy,10,29,true,false,false
7,1,3281,FitnessBad0,Greedy,11,35,true,false,false
7,1,4280,FitnessBad0,Greedy,12,39,true,false,false
7,1,13104,FitnessBad0,Greedy,13,45,true,false,false
7,1,19582,FitnessBad0,Greedy,14,51,true,false,false
7,1,40262,FitnessBad0,Greedy,15,56,true,false,false
7,1,44864,FitnessBad0,Greedy,16,60,true,false,false
8,1,18,FitnessBad0,Greedy,8,19,true,false,false
8,1,161,FitnessBad0,Greedy,9,25,true,false,false
8,0,947,FitnessBad0,Greedy,10,29,true,false,false
8,1,3237,FitnessBad0,Greedy,11,35,true,false,false
8,1,4325,FitnessBad0,Greedy,12,39,true,false,false
8,1,13077,FitnessBad0,Greedy,13,45,true,false,false
8,1,19672,FitnessBad0,Greedy,14,51,true,false,false
8,1,40616,FitnessBad0,Greedy,15,56,true,false,false
8,1,44925,FitnessBad0,Greedy,16,60,true,false,false
9,1,7,FitnessBad0,Greedy,8,19,true,false,false
9,1,158,FitnessBad0,Greedy,9,25,true,false,false
9,0,1013,FitnessBad0,Greedy,10,29,true,false,false
9,1,3359,FitnessBad0,Greedy,11,35,true,false,false
9,1,4295,FitnessBad0,Greedy,12,39,true,false,false
9,1,13212,FitnessBad0,Greedy,13,45,true,false,false
9,1,19692,FitnessBad0,Greedy,14,51,true,false,false
9,1,40320,FitnessBad0,Greedy,15,56,true,false,false
9,1,44727,FitnessBad0,Greedy,16,60,true,false,false
10,1,10,FitnessBad0,Greedy,8,19,true,false,false
10,1,159,FitnessBad0,Greedy,9,25,true,false,false
10,0,952,FitnessBad0,Greedy,10,29,true,false,false
10,1,3256,FitnessBad0,Greedy,11,35,true,false,false
10,1,4447,FitnessBad0,Greedy,12,39,true,false,false
10,1,12942,FitnessBad0,Greedy,13,45,true,false,false
10,1,19624,FitnessBad0,Greedy,14,51,true,false,false
10,1,40149,FitnessBad0,Greedy,15,56,true,false,false
10,1,44913,FitnessBad0,Greedy,16,60,true,false,false
11,1,7,FitnessBad0,Greedy,8,19,true,false,false
11,1,148,FitnessBad0,Greedy,9,25,true,false,false
11,0,962,FitnessBad0,Greedy,10,29,true,false,false
11,1,3284,FitnessBad0,Greedy,11,35,true,false,false
11,1,4256,FitnessBad0,Greedy,12,39,true,false,false
11,1,13224,FitnessBad0,Greedy,13,45,true,false,false
11,1,19845,FitnessBad0,Greedy,14,51,true,false,false
11,1,40930,FitnessBad0,Greedy,15,56,true,false,false
11,1,44695,FitnessBad0,Greedy,16,60,true,false,false
12,1,6,FitnessBad0,Greedy,8,19,true,false,false
12,1,150,FitnessBad0,Greedy,9,25,true,false,false
12,0,963,FitnessBad0,Greedy,10,29,true,false,false
12,1,3210,FitnessBad0,Greedy,11,35,true,false,false
12,1,4272,FitnessBad0,Greedy,12,39,true,false,false
12,1,13266,FitnessBad0,Greedy,13,45,true,false,false
12,1,19211,FitnessBad0,Greedy,14,51,true,false,false
12,1,40591,FitnessBad0,Greedy,15,56,true,false,false
12,1,44928,FitnessBad0,Greedy,16,60,true,false,false
13,1,15,FitnessBad0,Greedy,8,19,true,false,false
13,1,167,FitnessBad0,Greedy,9,25,true,false,false
13,0,962,FitnessBad0,Greedy,10,29,true,false,false
13,1,3200,FitnessBad0,Greedy,11,35,true,false,false
13,1,4338,FitnessBad0,Greedy,12,39,true,false,false
13,1,13298,FitnessBad0,Greedy,13,45,true,false,false
13,1,19503,FitnessBad0,Greedy,14,51,true,false,false
13,1,40599,FitnessBad0,Greedy,15,56,true,false,false
13,1,44852,FitnessBad0,Greedy,16,60,true,false,false
14,1,6,FitnessBad0,Greedy,8,19,true,false,false
14,1,150,FitnessBad0,Greedy,9,25,true,false,false
14,0,964,FitnessBad0,Greedy,10,29,true,false,false
14,1,3404,FitnessBad0,Greedy,11,35,true,false,false
14,1,4307,FitnessBad0,Greedy,12,39,true,false,false
14,1,13085,FitnessBad0,Greedy,13,45,true,false,false
14,1,19735,FitnessBad0,Greedy,14,51,true,false,false
14,1,40847,FitnessBad0,Greedy,15,56,true,false,false
14,1,45626,FitnessBad0,Greedy,16,60,true,false,false
15,1,8,FitnessBad0,Greedy,8,19,true,false,false
15,1,151,FitnessBad0,Greedy,9,25,true,false,false
15,0,946,FitnessBad0,Greedy,10,29,true,false,false
15,1,3263,FitnessBad0,Greedy,11,35,true,false,false
15,1,4260,FitnessBad0,Greedy,12,39,true,false,false
15,1,13079,FitnessBad0,Greedy,13,45,true,false,false
15,1,19537,FitnessBad0,Greedy,14,51,true,false,false
15,1,40102,FitnessBad0,Greedy,15,56,true,false,false
15,1,44869,FitnessBad0,Greedy,16,60,true,false,false
16,1,6,FitnessBad0,Greedy,8,19,true,false,false
16,1,154,FitnessBad0,Greedy,9,25,true,false,false
16,0,995,FitnessBad0,Greedy,10,29,true,false,false
16,1,3336,FitnessBad0,Greedy,11,35,true,false,false
16,1,4306,FitnessBad0,Greedy,12,39,true,false,false
16,1,12978,FitnessBad0,Greedy,13,45,true,false,false
16,1,19444,FitnessBad0,Greedy,14,51,true,false,false
16,1,40264,FitnessBad0,Greedy,15,56,true,false,false
16,1,45055,FitnessBad0,Greedy,16,60,true,false,false
17,1,6,FitnessBad0,Greedy,8,19,true,false,false
17,1,169,FitnessBad0,Greedy,9,25,true,false,false
17,0,957,FitnessBad0,Greedy,10,29,true,false,false
17,1,3200,FitnessBad0,Greedy,11,35,true,false,false
17,1,4393,FitnessBad0,Greedy,12,39,true,false,false
17,1,13174,FitnessBad0,Greedy,13,45,true,false,false
17,1,19416,FitnessBad0,Greedy,14,51,true,false,false
17,1,40090,FitnessBad0,Greedy,15,56,true,false,false
17,1,44863,FitnessBad0,Greedy,16,60,true,false,false
18,1,6,FitnessBad0,Greedy,8,19,true,false,false
18,1,152,FitnessBad0,Greedy,9,25,true,false,false
18,0,963,FitnessBad0,Greedy,10,29,true,false,false
18,1,3233,FitnessBad0,Greedy,11,35,true,false,false
18,1,4260,FitnessBad0,Greedy,12,39,true,false,false
18,1,13220,FitnessBad0,Greedy,13,45,true,false,false
18,1,19355,FitnessBad0,Greedy,14,51,true,false,false
18,1,40464,FitnessBad0,Greedy,15,56,true,false,false
18,1,44893,FitnessBad0,Greedy,16,60,true,false,false
19,1,8,FitnessBad0,Greedy,8,19,true,false,false
19,1,161,FitnessBad0,Greedy,9,25,true,false,false
19,0,957,FitnessBad0,Greedy,10,29,true,false,false
19,1,3213,FitnessBad0,Greedy,11,35,true,false,false
19,1,4239,FitnessBad0,Greedy,12,39,true,false,false
19,1,13201,FitnessBad0,Greedy,13,45,true,false,false
19,1,19628,FitnessBad0,Greedy,14,51,true,false,false
19,1,40094,FitnessBad0,Greedy,15,56,true,false,false
19,1,44900,FitnessBad0,Greedy,16,60,true,false,false
20,1,7,FitnessBad0,Greedy,8,19,true,false,false
20,1,165,FitnessBad0,Greedy,9,25,true,false,false
20,0,979,FitnessBad0,Greedy,10,29,true,false,false
20,1,3237,FitnessBad0,Greedy,11,35,true,false,false
20,1,4327,FitnessBad0,Greedy,12,39,true,false,false
20,1,13088,FitnessBad0,Greedy,13,45,true,false,false
20,1,19633,FitnessBad0,Greedy,14,51,true,false,false
20,1,40150,FitnessBad0,Greedy,15,56,true,false,false
20,1,44780,FitnessBad0,Greedy,16,60,true,false,false
21,1,7,FitnessBad0,Greedy,8,19,true,false,false
21,1,153,FitnessBad0,Greedy,9,25,true,false,false
21,0,989,FitnessBad0,Greedy,10,29,true,false,false
21,1,3397,FitnessBad0,Greedy,11,35,true,false,false
21,1,4345,FitnessBad0,Greedy,12,39,true,false,false
21,1,13133,FitnessBad0,Greedy,13,45,true,false,false
21,1,19491,FitnessBad0,Greedy,14,51,true,false,false
21,1,40069,FitnessBad0,Greedy,15,56,true,false,false
21,1,44513,FitnessBad0,Greedy,16,60,true,false,false
22,1,5,FitnessBad0,Greedy,8,19,true,false,false
22,1,157,FitnessBad0,Greedy,9,25,true,false,false
22,0,963,FitnessBad0,Greedy,10,29,true,false,false
22,1,3291,FitnessBad0,Greedy,11,35,true,false,false
22,1,4315,FitnessBad0,Greedy,12,39,true,false,false
22,1,13650,FitnessBad0,Greedy,13,45,true,false,false
22,1,19432,FitnessBad0,Greedy,14,51,true,false,false
22,1,40340,FitnessBad0,Greedy,15,56,true,false,false
22,1,44803,FitnessBad0,Greedy,16,60,true,false,false
23,1,7,FitnessBad0,Greedy,8,19,true,false,false
23,1,170,FitnessBad0,Greedy,9,25,true,false,false
23,0,931,FitnessBad0,Greedy,10,29,true,false,false
23,1,3421,FitnessBad0,Greedy,11,35,true,false,false
23,1,4261,FitnessBad0,Greedy,12,39,true,false,false
23,1,13041,FitnessBad0,Greedy,13,45,true,false,false
23,1,19349,FitnessBad0,Greedy,14,51,true,false,false
23,1,40298,FitnessBad0,Greedy,15,56,true,false,false
23,1,44965,FitnessBad0,Greedy,16,60,true,false,false
24,1,6,FitnessBad0,Greedy,8,19,true,false,false
24,1,171,FitnessBad0,Greedy,9,25,true,false,false
24,0,999,FitnessBad0,Greedy,10,29,true,false,false
24,1,3274,FitnessBad0,Greedy,11,35,true,false,false
24,1,4491,FitnessBad0,Greedy,12,39,true,false,false
24,1,12862,FitnessBad0,Greedy,13,45,true,false,false
24,1,19358,FitnessBad0,Greedy,14,51,true,false,false
24,1,40367,FitnessBad0,Greedy,15,56,true,false,false
24,1,44328,FitnessBad0,Greedy,16,60,true,false,false
25,1,10,FitnessBad0,Greedy,8,19,true,false,false
25,1,157,FitnessBad0,Greedy,9,25,true,false,false
25,0,964,FitnessBad0,Greedy,10,29,true,false,false
25,1,3199,FitnessBad0,Greedy,11,35,true,false,false
25,1,4321,FitnessBad0,Greedy,12,39,true,false,false
25,1,13107,FitnessBad0,Greedy,13,45,true,false,false
25,1,19299,FitnessBad0,Greedy,14,51,true,false,false
25,1,40800,FitnessBad0,Greedy,15,56,true,false,false
25,1,44948,FitnessBad0,Greedy,16,60,true,false,false
26,1,0,FitnessBad0,Greedy,8,19,true,false,false
26,1,175,FitnessBad0,Greedy,9,25,true,false,false
26,0,975,FitnessBad0,Greedy,10,29,true,false,false
26,1,3256,FitnessBad0,Greedy,11,35,true,false,false
26,1,4218,FitnessBad0,Greedy,12,39,true,false,false
26,1,13510,FitnessBad0,Greedy,13,45,true,false,false
26,1,19617,FitnessBad0,Greedy,14,51,true,false,false
26,1,41539,FitnessBad0,Greedy,15,56,true,false,false
26,1,45455,FitnessBad0,Greedy,16,60,true,false,false
27,1,5,FitnessBad0,Greedy,8,19,true,false,false
27,1,173,FitnessBad0,Greedy,9,25,true,false,false
27,0,967,FitnessBad0,Greedy,10,29,true,false,false
27,1,3220,FitnessBad0,Greedy,11,35,true,false,false
27,1,4350,FitnessBad0,Greedy,12,39,true,false,false
27,1,13340,FitnessBad0,Greedy,13,45,true,false,false
27,1,19391,FitnessBad0,Greedy,14,51,true,false,false
27,1,40295,FitnessBad0,Greedy,15,56,true,false,false
27,1,44787,FitnessBad0,Greedy,16,60,true,false,false
28,1,6,FitnessBad0,Greedy,8,19,true,false,false
28,1,151,FitnessBad0,Greedy,9,25,true,false,false
28,0,958,FitnessBad0,Greedy,10,29,true,false,false
28,1,3247,FitnessBad0,Greedy,11,35,true,false,false
28,1,4354,FitnessBad0,Greedy,12,39,true,false,false
28,1,12901,FitnessBad0,Greedy,13,45,true,false,false
28,1,19457,FitnessBad0,Greedy,14,51,true,false,false
28,1,40143,FitnessBad0,Greedy,15,56,true,false,false
28,1,45127,FitnessBad0,Greedy,16,60,true,false,false
29,1,0,FitnessBad0,Greedy,8,19,true,false,false
29,1,183,FitnessBad0,Greedy,9,25,true,false,false
29,0,989,FitnessBad0,Greedy,10,29,true,false,false
29,1,3220,FitnessBad0,Greedy,11,35,true,false,false
29,1,4329,FitnessBad0,Greedy,12,39,true,false,false
29,1,13013,FitnessBad0,Greedy,13,45,true,false,false
29,1,19625,FitnessBad0,Greedy,14,51,true,false,false
29,1,41164,FitnessBad0,Greedy,15,56,true,false,false
29,1,45132,FitnessBad0,Greedy,16,60,true,false,false
30,1,0,FitnessBad0,Greedy,8,19,true,false,false
30,1,156,FitnessBad0,Greedy,9,25,true,false,false
30,0,1046,FitnessBad0,Greedy,10,29,true,false,false
30,1,3279,FitnessBad0,Greedy,11,35,true,false,false
30,1,4261,FitnessBad0,Greedy,12,39,true,false,false
30,1,13376,FitnessBad0,Greedy,13,45,true,false,false
30,1,19362,FitnessBad0,Greedy,14,51,true,false,false
30,1,40708,FitnessBad0,Greedy,15,56,true,false,false
30,1,44970,FitnessBad0,Greedy,16,60,true,false,false
1,1,5,FitnessBad0,Greedy,8,19,true,false,false
1,1,152,FitnessBad0,Greedy,9,25,true,false,false
1,0,721,FitnessBad0,Greedy,10,29,true,false,false
1,1,2405,FitnessBad0,Greedy,11,35,true,false,false
1,1,3089,FitnessBad0,Greedy,12,39,true,false,false
1,1,9691,FitnessBad0,Greedy,13,45,true,false,false
1,1,14392,FitnessBad0,Greedy,14,51,true,false,false
1,1,30609,FitnessBad0,Greedy,15,56,true,false,false
1,1,33750,FitnessBad0,Greedy,16,60,true,false,false
2,1,0,FitnessBad0,Greedy,8,19,true,false,false
2,1,129,FitnessBad0,Greedy,9,25,true,false,false
2,0,746,FitnessBad0,Greedy,10,29,true,false,false
2,1,2436,FitnessBad0,Greedy,11,35,true,false,false
2,1,3082,FitnessBad0,Greedy,12,39,true,false,false
2,1,9459,FitnessBad0,Greedy,13,45,true,false,false
2,1,14299,FitnessBad0,Greedy,14,51,true,false,false
2,1,30603,FitnessBad0,Greedy,15,56,true,false,false
2,1,33951,FitnessBad0,Greedy,16,60,true,false,false
3,1,7,FitnessBad0,Greedy,8,19,true,false,false
3,1,121,FitnessBad0,Greedy,9,25,true,false,false
3,0,753,FitnessBad0,Greedy,10,29,true,false,false
3,1,2432,FitnessBad0,Greedy,11,35,true,false,false
3,1,3095,FitnessBad0,Greedy,12,39,true,false,false
3,1,9667,FitnessBad0,Greedy,13,45,true,false,false
3,1,14658,FitnessBad0,Greedy,14,51,true,false,false
3,1,30680,FitnessBad0,Greedy,15,56,true,false,false
3,1,33686,FitnessBad0,Greedy,16,60,true,false,false
4,1,2,FitnessBad0,Greedy,8,19,true,false,false
4,1,125,FitnessBad0,Greedy,9,25,true,false,false
4,0,761,FitnessBad0,Greedy,10,29,true,false,false
4,1,2429,FitnessBad0,Greedy,11,35,true,false,false
4,1,3090,FitnessBad0,Greedy,12,39,true,false,false
4,1,9541,FitnessBad0,Greedy,13,45,true,false,false
4,1,14428,FitnessBad0,Greedy,14,51,true,false,false
4,1,30325,FitnessBad0,Greedy,15,56,true,false,false
4,1,33967,FitnessBad0,Greedy,16,60,true,false,false
5,1,4,FitnessBad0,Greedy,8,19,true,false,false
5,1,129,FitnessBad0,Greedy,9,25,true,false,false
5,0,743,FitnessBad0,Greedy,10,29,true,false,false
5,1,2531,FitnessBad0,Greedy,11,35,true,false,false
5,1,3077,FitnessBad0,Greedy,12,39,true,false,false
5,1,9330,FitnessBad0,Greedy,13,45,true,false,false
5,1,14412,FitnessBad0,Greedy,14,51,true,false,false
